pkt_rate, byte_rate, flow_dur, avg_pkt_size, flow_count, label
0.07467516304077264,5.92422960123463,40.174,79.33333333333333,36,0
0.07468259895444361,5.924819517052526,40.17,79.33333333333333,36,0
9.665205261060184,944.4001594260662,40.144,97.71134020618557,36,0
0.07473655364838944,5.929099922772228,40.141,79.33333333333333,36,0
0.07474400179385604,5.929690808979246,40.137,79.33333333333333,36,0
0.07478499314470896,5.932942789480244,40.115,79.33333333333333,36,0
0.0747924509486176,5.933534441923662,40.111,79.33333333333333,36,0
0.07479991024010771,5.934126212381878,40.107,79.33333333333333,36,0
0.07483722902686656,5.937086836131414,40.087,79.33333333333333,36,0
4.889853553875708,476.41144624903325,40.083,97.42857142857143,36,0
0.07485029940119761,5.93812375249501,40.08,79.33333333333333,36,0
0.07488392990864161,5.940791772752235,40.062,79.33333333333333,36,0
4.892905287333367,476.7087722801937,40.058,97.42857142857143,36,0
0.07489701660217202,5.941829983772313,40.055,79.33333333333333,36,0
0.07492881762325791,5.944352864778461,40.038,79.33333333333333,36,0
0.07493630414147974,5.94494679522406,40.034,79.33333333333333,36,0
0.07494192001199071,5.945392320951263,40.031,79.33333333333333,36,0
0.07497001199520192,5.947620951619353,40.016,79.33333333333333,36,0
0.07497750674797561,5.948215535339398,40.012,79.33333333333333,36,0
0.0749831287960209,5.948661551150991,40.009,79.33333333333333,36,0
0.07501125168775316,5.9508926338950845,39.994,79.33333333333333,36,0
0.07501875468867217,5.951487871967991,39.99,79.33333333333333,36,0
9.728161652537073,949.158476504864,39.987,97.5681233933162,36,0
0.07505253677574301,5.9541679175422795,39.972,79.33333333333333,36,0
0.05003502451716201,3.5024517162013407,39.972,70.0,36,0
0.0750581700818134,5.95461482649053,39.969,79.33333333333333,36,0
0.05004003202562049,3.5028022417934346,39.968,70.0,36,0
0.0750882286686857,5.956999474382399,39.953,79.33333333333333,36,0
0.05005881911245713,3.504117337871999,39.953,70.0,36,0
0.07454342154304883,5.913778109081874,40.245,79.33333333333333,21,0
0.07454342154304883,5.913778109081874,40.245,79.33333333333333,21,0
0.0745489786789921,5.91421897520004,40.242,79.33333333333333,21,0
0.04969931911932807,3.478952338352965,40.242,70.0,21,0
10.413042397733486,996.8189273820767,40.238,95.72792362768496,21,0
4.8213131865400864,471.096973010587,40.238,97.71134020618557,21,0
0.07462315307696135,5.920103477438934,40.202,79.33333333333333,21,0
0.049750006218750774,3.4825004353125544,40.201,70.0,21,0
10.448540935890737,998.8805134711545,40.197,95.6,21,0
0.04975495683757494,3.4828469786302456,40.197,70.0,21,0
10.457386151432912,999.7261160769864,40.163,95.6,21,0
0.049797076911585296,3.4857953838109705,40.163,70.0,21,0
0.049965024482862,3.49755171380034,40.028,70.0,21,0
0.04996627276588303,3.497639093611812,40.027,70.0,21,0
0.0499687695190506,3.4978138663335416,40.025,70.0,21,0
0.05006132512327601,3.5042927586293207,39.951,70.0,21,0
0.05006257822277847,3.504380475594493,39.95,70.0,21,0
0.05006633789771447,3.504643652840013,39.947,70.0,21,0
4.807812695630399,469.7633654688869,39.935,97.70833333333333,21,0
9.665706773506948,944.4347063978965,39.935,97.70984455958549,21,0
9.640666082383873,941.9807186678352,39.935,97.7090909090909,21,0
4.84604488183106,473.52071373543083,40.239,97.71282051282051,26,0
10.363595695504138,993.3643164251807,40.237,95.85131894484412,26,0
0.07456380175970571,5.9153949396033205,40.234,79.33333333333333,26,0
10.389481271592972,994.5069967439665,40.233,95.72248803827752,26,0
4.847129008202834,473.62664678100924,40.23,97.71282051282051,26,0
10.365656615874121,993.561858360884,40.229,95.85131894484412,26,0
0.07463057863575302,5.92069257176974,40.198,79.33333333333333,26,0
0.07463800567248842,5.921281783350748,40.194,79.33333333333333,26,0
0.07464357692020601,5.921723769003011,40.191,79.33333333333333,26,0
0.07469375560203166,5.925704611094512,40.164,79.33333333333333,26,0
0.07470119521912351,5.926294820717132,40.16,79.33333333333333,26,0
0.07470677590457456,5.926737555096247,40.157,79.33333333333333,26,0
0.07475331406359016,5.930429582378152,40.132,79.33333333333333,26,0
0.04983678453066208,3.488574917146346,40.131,70.0,26,0
0.07475890253931072,5.9308729347853175,40.129,79.33333333333333,26,0
0.04984051036682616,3.488835725677831,40.128,70.0,26,0
4.860297599760724,473.51760923207297,40.121,97.42564102564103,26,0
0.07481483328761317,5.935310107483978,40.099,79.33333333333333,26,0
0.049876555525075444,3.491358886755281,40.099,70.0,26,0
4.863813229571985,473.86012172004394,40.092,97.42564102564103,26,0
0.049916390046671824,3.494147303267028,40.067,70.0,26,0
0.04993134440144801,3.4951941081013604,40.055,70.0,26,0
0.05006759124818505,3.5047313873729538,39.946,70.0,26,0
0.050068844661409435,3.5048191262986608,39.945,70.0,26,0
4.832732371794871,470.8032852564103,39.936,97.41968911917098,26,0
4.857894077876549,473.2690622261174,39.935,97.42268041237114,26,0
9.81634732473471,955.0436144039365,40.239,97.29113924050633,36,0
4.970425965505244,482.9265868084895,40.238,97.16,36,0
9.770043505282784,951.8955873213175,40.225,97.43002544529261,36,0
0.2734821739346626,19.839888618169162,40.222,72.54545454545455,36,0
0.19890107157952316,15.315382511623282,40.221,77.0,36,0
0.27353657930074105,19.84383548018103,40.214,72.54545454545455,36,0
9.772958993360357,952.1796433989008,40.213,97.43002544529261,36,0
0.2736454549977611,19.851733917110305,40.198,72.54545454545455,36,0
9.854913769504517,957.4198043948934,40.183,97.15151515151516,36,0
0.27381574689468047,19.86408782017773,40.173,72.54545454545455,36,0
0.1991387250143131,15.333681826102108,40.173,77.0,36,0
0.2738771038741161,19.868538990140422,40.164,72.54545454545455,36,0
0.2739521330909272,19.873982018778175,40.153,72.54545454545455,36,0
9.864733577460578,958.3738136163216,40.143,97.15151515151516,36,0
5.08411214953271,489.86915887850466,40.125,96.3529411764706,36,0
0.19937694704049844,15.35202492211838,40.125,77.0,36,0
9.820538384845465,955.4336989032902,40.12,97.28934010152284,36,0
0.19943161988333252,15.356234731016604,40.114,77.0,36,0
0.27423898681159786,19.89479195233228,40.111,72.54545454545455,36,0
9.822986786337571,955.671902268761,40.11,97.28934010152284,36,0
5.087789305666401,490.22346368715085,40.096,96.3529411764706,36,0
5.089058524173028,490.34575662326,40.086,96.3529411764706,36,0
0.27451959071624654,19.91514849014225,40.07,72.54545454545455,36,0
5.09210723378763,490.63950876141985,40.062,96.3529411764706,36,0
0.17476406850751486,12.932541069556098,40.054,74.0,36,0
0.19981517096685567,15.385768164447885,40.037,77.0,36,0
0.2747664485187591,19.933056901633613,40.034,72.54545454545455,36,0
0.19983513601278943,15.387305472984787,40.033,77.0,36,0
9.842618036472645,957.5818136397702,40.03,97.28934010152284,36,0
0.2748969136573785,19.942521554417095,40.015,72.54545454545455,36,0
9.926488973346002,962.9944491673751,39.994,97.01259445843829,36,0
0.1501914941550477,10.51340459085334,39.949,70.0,36,0
4.8829347689996245,474.3207712532866,39.935,97.13846153846154,36,0
0.028800184321179655,1.2096077414895454,34.722,42.0,36,0
0.02880101379568561,1.2096425794187957,34.721,42.0,36,0
0.05760202759137122,2.4192851588375914,34.721,42.0,36,0
0.06939946331081706,5.505690755991487,43.228,79.33333333333333,30,0
10.22509079973165,985.2175723506143,43.227,96.3529411764706,30,0
0.06940588561910051,5.506200259115307,43.224,79.33333333333333,30,0
10.272308724521666,987.2521574161905,43.223,96.10810810810811,30,0
0.06941230911614993,5.506709856547895,43.22,79.33333333333333,30,0
10.273259446076956,987.343529466207,43.219,96.10810810810811,30,0
9.632082243163769,941.3508069184282,43.189,97.73076923076923,30,0
0.06946695688417542,5.511045246144584,43.186,79.33333333333333,30,0
0.06947339169098235,5.511555740817933,43.182,79.33333333333333,30,0
0.06951524701084438,5.514876262860321,43.156,79.33333333333333,30,0
0.06952007971635808,5.515259657497741,43.153,79.33333333333333,30,0
0.06952491309385864,5.515643105446118,43.15,79.33333333333333,30,0
0.06956037840845854,5.518456687071044,43.128,79.33333333333333,30,0
4.892980544025231,475.61626046425346,43.123,97.20379146919431,30,0
0.06957328385899815,5.51948051948052,43.12,79.33333333333333,30,0
0.06960879855213699,5.5222980184695345,43.098,79.33333333333333,30,0
4.8729550991994435,474.95069033530575,43.095,97.46666666666667,30,0
0.06961849067112225,5.523066926575699,43.092,79.33333333333333,30,0
0.06964920019501776,5.525503215471409,43.073,79.33333333333333,30,0
0.06965405154399815,5.525888089157186,43.07,79.33333333333333,30,0
0.06965890356885783,5.526273016462721,43.067,79.33333333333333,30,0
0.06969288667936627,5.52896900989639,43.046,79.33333333333333,30,0
0.04646300383319781,3.252410268323847,43.045,70.0,30,0
0.06969774411634877,5.529354366563669,43.043,79.33333333333333,30,0
0.04646516274423251,3.252561392096276,43.043,70.0,30,0
0.04647704034207102,3.2533928239449716,43.032,70.0,30,0
0.069731765143415,5.532053368044257,43.022,79.33333333333333,30,0
0.0464889240138537,3.254224680969759,43.021,70.0,30,0
0.046500813764240874,3.255056963496861,43.01,70.0,30,0
9.700155853823071,945.4046383958688,42.989,97.46282973621103,30,0
9.828634860433384,954.1407460512014,43.241,97.07764705882353,36,0
4.972247918593895,482.09990749306195,43.24,96.95813953488373,36,0
9.739283318296437,949.2678187244085,43.227,97.46793349168647,36,0
0.25448824727003516,18.461965574680736,43.224,72.54545454545455,36,0
0.18508664368507508,14.251671563750781,43.223,77.0,36,0
0.2545353572750833,18.465383191410588,43.216,72.54545454545455,36,0
9.741987735739905,949.5314127039222,43.215,97.46793349168647,36,0
0.2546296296296296,18.47222222222222,43.2,72.54545454545455,36,0
9.81822392034271,954.4054648604839,43.185,97.20754716981132,36,0
0.25477707006369427,18.482918355529822,43.175,72.54545454545455,36,0
0.18529241459177767,14.26751592356688,43.175,77.0,36,0
0.2548301904276514,18.486771996478712,43.166,72.54545454545455,36,0
0.2548951454060943,18.491484184914842,43.155,72.54545454545455,36,0
9.827326457295166,955.2903001506547,43.145,97.20754716981132,36,0
5.078025366939504,488.5570524265541,43.127,96.21004566210046,36,0
0.1854986435411691,14.28339555267002,43.127,77.0,36,0
9.809378043689996,953.5272018923056,43.122,97.20567375886525,36,0
0.18554596901382317,14.287039614064385,43.116,77.0,36,0
0.25514346020921763,18.50949829517779,43.113,72.54545454545455,36,0
9.788457969938763,952.7741696047503,43.112,97.33649289099526,36,0
5.058239361455288,487.91127198477886,43.098,96.45871559633028,36,0
5.059413293724471,488.02450798366135,43.088,96.45871559633028,36,0
0.2553863298662704,18.52711738484398,43.072,72.54545454545455,36,0
5.062232955600966,488.296488946684,43.064,96.45871559633028,36,0
0.16257896692679302,12.030843552582684,43.056,74.0,36,0
0.185877924672971,14.31260019981877,43.039,77.0,36,0
0.25559996282182357,18.542615484710474,43.036,72.54545454545455,36,0
0.18589520158010922,14.31393052166841,43.035,77.0,36,0
9.82989403234802,955.5214723926381,43.032,97.20567375886525,36,0
0.255712857707418,18.550805495501777,43.017,72.54545454545455,36,0
9.90789840915434,960.5544701832728,42.996,96.94835680751174,36,0
0.13969406998672906,9.778584899071035,42.951,70.0,36,0
4.8908866478794515,474.0899457344482,42.937,96.93333333333334,36,0
0.026508323613614677,1.1133495917718164,37.724,42.0,36,0
0.02650902632346314,1.1133791055854518,37.723,42.0,36,0
0.05301805264692628,2.2267582111709037,37.723,42.0,36,0
4.8565019310376725,473.34705487847185,43.241,97.46666666666667,26,0
10.337889405397906,989.800874210782,43.239,95.74496644295301,26,0
0.06938662225922843,5.5046720325654555,43.236,79.33333333333333,26,0
10.315716433445125,988.9210130681162,43.235,95.86547085201794,26,0
4.857512953367876,473.44559585492226,43.232,97.46666666666667,26,0
10.316670907450671,989.0125141680738,43.231,95.86547085201794,26,0
0.06944444444444443,5.509259259259259,43.2,79.33333333333333,26,0
0.06945087508102603,5.509769423094731,43.196,79.33333333333333,26,0
0.06945569884008983,5.51015210798046,43.193,79.33333333333333,26,0
0.06949753283758427,5.513470938448352,43.167,79.33333333333333,26,0
0.06950397331047425,5.513981882630958,43.163,79.33333333333333,26,0
0.06950880444856349,5.51436515291937,43.16,79.33333333333333,26,0
0.06954909006607164,5.517561145241683,43.135,79.33333333333333,26,0
0.04636713497472991,3.2456994482310937,43.134,70.0,26,0
0.06955392747843829,5.517944913289437,43.132,79.33333333333333,26,0
0.04637036006584591,3.2459252046092137,43.131,70.0,26,0
4.8696781374640565,473.3327149615063,43.124,97.2,26,0
0.06960233863857826,5.521785531993875,43.102,79.33333333333333,26,0
0.04640155909238551,3.2481091364669856,43.102,70.0,26,0
4.849750551108017,472.676644622346,43.095,97.46411483253588,26,0
0.046436034362665427,3.25052240538658,43.07,70.0,26,0
0.04644897580008361,3.2514283060058524,43.058,70.0,26,0
0.04656685836690028,3.2596800856830197,42.949,70.0,26,0
0.04656794262829468,3.259755983980628,42.948,70.0,26,0
4.820792286732341,469.8292927175761,42.939,97.45893719806763,26,0
4.844193954073314,472.12259537006844,42.938,97.46153846153847,26,0
0.06936736958934518,5.50314465408805,43.248,79.33333333333333,21,0
0.06936736958934518,5.50314465408805,43.248,79.33333333333333,21,0
0.0693721817551162,5.503526419239218,43.245,79.33333333333333,21,0
0.04624812117007747,3.2373684819054227,43.245,70.0,21,0
10.383663652551975,992.9927614995028,43.241,95.63028953229399,21,0
4.833375731366065,471.08068731065424,43.241,97.46411483253588,21,0
0.06943640782316862,5.508621687304711,43.205,79.33333333333333,21,0
0.04629200999907416,3.240440699935191,43.204,70.0,21,0
10.37037037037037,992.9629629629629,43.2,95.75,21,0
0.046296296296296294,3.2407407407407405,43.2,70.0,21,0
10.378538664689803,993.7450771440487,43.166,95.75,21,0
0.046332761895936624,3.2432933327155635,43.166,70.0,21,0
0.046478120424810025,3.2534684297367016,43.031,70.0,21,0
0.04647920055775041,3.2535440390425285,43.03,70.0,21,0
0.046481360974249326,3.253695268197453,43.028,70.0,21,0
0.04656143781719979,3.2593006472039856,42.954,70.0,21,0
0.046562521826182104,3.2593765278327473,42.953,70.0,21,0
0.04656577415599534,3.259604190919674,42.95,70.0,21,0
4.8209045600633464,469.8402347570916,42.938,97.45893719806763,21,0
9.641809120126693,942.2888816432995,42.938,97.72946859903382,21,0
9.618519726116727,940.0065210303227,42.938,97.72881355932203,21,0
0.06941712751926325,5.507092116528218,43.217,79.33333333333333,36,0
10.158274713069233,982.5527582376898,43.216,96.7243735763098,36,0
0.06942355309744752,5.50760187906417,43.213,79.33333333333333,36,0
10.182356752753863,983.6156623160233,43.212,96.6,36,0
0.06942997986530583,5.508111735980929,43.209,79.33333333333333,36,0
10.20644325124977,984.6787631920015,43.208,96.47619047619048,36,0
0.06947660954145438,5.511811023622047,43.18,79.33333333333333,36,0
0.0694814368761146,5.512193992171758,43.177,79.33333333333333,36,0
0.06948787436592314,5.512704699696569,43.173,79.33333333333333,36,0
9.641458270563422,942.2671332885253,43.147,97.73076923076923,36,0
0.06953458186538106,5.5164101613202305,43.144,79.33333333333333,36,0
0.06954102920723226,5.516921650440427,43.14,79.33333333333333,36,0
0.06957651096989656,5.5197365369451274,43.118,79.33333333333333,36,0
0.0695829660899012,5.520248643132161,43.114,79.33333333333333,36,0
0.06958942240779402,5.520760844351659,43.11,79.33333333333333,36,0
0.0696217219772569,5.523323276862381,43.09,79.33333333333333,36,0
4.8739729842640305,475.0499001996008,43.086,97.46666666666667,36,0
0.06963303391128751,5.5242206902954765,43.083,79.33333333333333,36,0
0.06966213862765587,5.526529664460699,43.065,79.33333333333333,36,0
4.87680267527461,475.3257007500987,43.061,97.46666666666667,36,0
0.06967346370012541,5.527428120209949,43.058,79.33333333333333,36,0
0.06970098278385725,5.529611300852676,43.041,79.33333333333333,36,0
0.06970746102191137,5.530125241071636,43.037,79.33333333333333,36,0
0.06971232049077473,5.5305107589347955,43.034,79.33333333333333,36,0
0.0697366280015807,5.532439154792069,43.019,79.33333333333333,36,0
0.06974311286760432,5.532953620829943,43.015,79.33333333333333,36,0
0.06974797730865805,5.533339533153539,43.012,79.33333333333333,36,0
0.0697723096960253,5.535269902551341,42.997,79.33333333333333,36,0
0.06977880120019538,5.5357848952154995,42.993,79.33333333333333,36,0
9.723191439869737,947.6622470341939,42.99,97.46411483253588,36,0
0.06980802792321117,5.538103548574752,42.975,79.33333333333333,36,0
0.04653868528214078,3.2577079697498545,42.975,70.0,36,0
0.06981290142418319,5.538490179651866,42.972,79.33333333333333,36,0
0.046543017383817,3.2580112168671898,42.971,70.0,36,0
0.06983890492597075,5.540553124127014,42.956,79.33333333333333,36,0
0.04655926995064717,3.259148896545302,42.956,70.0,36,0
0.06489292667099286,5.148172182565434,46.23,79.33333333333333,30,0
10.210041316057021,984.836358130178,46.229,96.45762711864407,30,0
0.06489854194609095,5.148617661056548,46.226,79.33333333333333,30,0
10.275824770146025,987.6473769605192,46.225,96.11368421052632,30,0
0.06490415819306823,5.14906321665008,46.222,79.33333333333333,30,0
10.255078860258324,986.8241708314404,46.221,96.22784810126582,30,0
9.655560607044661,943.820224719101,46.191,97.74887892376681,30,0
0.06495193556767992,5.15285355503594,46.188,79.33333333333333,30,0
0.0649575610601074,5.153299844101854,46.184,79.33333333333333,30,0
0.06499415052645262,5.156202608431908,46.158,79.33333333333333,30,0
0.06499837504062399,5.156537753222836,46.155,79.33333333333333,30,0
0.06500119168851429,5.156761207288801,46.153,79.33333333333333,30,0
0.06503219093451258,5.159220480804665,46.131,79.33333333333333,30,0
4.899622772406018,476.5208342366561,46.126,97.2566371681416,30,0
0.0650434707195976,5.160115343754743,46.123,79.33333333333333,30,0
0.06507451031430989,5.162577818268584,46.101,79.33333333333333,30,0
4.902598811228253,476.8102737645885,46.098,97.2566371681416,30,0
0.06508298080052066,5.16324981017464,46.095,79.33333333333333,30,0
0.06510981856063894,5.165378939144023,46.076,79.33333333333333,30,0
0.06511405812514921,5.165715277928505,46.073,79.33333333333333,30,0
0.06511829824180594,5.166051660516605,46.07,79.33333333333333,30,0
0.06514799452756846,5.168407565853765,46.049,79.33333333333333,30,0
0.04343293954134816,3.040305767894371,46.048,70.0,30,0
0.06515223906528254,5.168744299179082,46.046,79.33333333333333,30,0
0.043434826043521696,3.0404378230465188,46.046,70.0,30,0
0.04344520473552732,3.0411643314869123,46.035,70.0,30,0
0.06518196632265073,5.171102661596958,46.025,79.33333333333333,30,0
0.04345558838866678,3.0418911872066747,46.024,70.0,30,0
0.043465977006498166,3.0426183904548716,46.013,70.0,30,0
9.719081579405115,947.5995825360933,45.992,97.49888143176734,30,0
9.860738690424704,956.6646483868177,46.244,97.01754385964912,36,0
4.9953506476655924,483.48939298920914,46.243,96.78787878787878,36,0
9.755569976205928,951.2005191434134,46.23,97.50332594235033,36,0
0.23795617279944623,17.262638717632555,46.227,72.54545454545455,36,0
0.1730627785229092,13.325833946264007,46.226,77.0,36,0
0.237997360392912,17.26562669032216,46.219,72.54545454545455,36,0
9.75810290363062,951.4474879916914,46.218,97.50332594235033,36,0
0.23807977836936994,17.27160573988702,46.203,72.54545454545455,36,0
9.829392915908894,956.0058889754914,46.188,97.25991189427313,36,0
0.23820867079561697,17.280956299536577,46.178,72.54545454545455,36,0
0.1732426696695396,13.33968556455455,46.178,77.0,36,0
0.23825510624011784,17.284324979964914,46.169,72.54545454545455,36,0
0.2383118852636596,17.288444040036396,46.158,72.54545454545455,36,0
9.837912802288288,956.8345323741006,46.148,97.25991189427313,36,0
5.072620854107956,488.6191198786039,46.13,96.32478632478633,36,0
0.17342293518317797,13.353566009104703,46.13,77.0,36,0
9.842818428184282,956.0975609756098,46.125,97.13656387665198,36,0
0.17346429887898696,13.356751013681997,46.119,77.0,36,0
0.23852892705351722,17.304189435336976,46.116,72.54545454545455,36,0
9.844952835303046,956.3048899490404,46.115,97.13656387665198,36,0
5.075811804516171,488.9264874948483,46.101,96.32478632478633,36,0
5.076913063287844,489.0325660107179,46.091,96.32478632478633,36,0
0.2387411828540423,17.31958762886598,46.075,72.54545454545455,36,0
5.079558035035926,489.28734234918704,46.067,96.32478632478633,36,0
0.15197898347771338,11.24644477735079,46.059,74.0,36,0
0.17375439815820337,13.37908865818166,46.042,77.0,36,0
0.23892786550533243,17.33313060665957,46.039,72.54545454545455,36,0
0.173769494765194,13.380251096919936,46.038,77.0,36,0
9.840338872596938,957.0544151189313,46.035,97.25827814569537,36,0
0.23902651021295088,17.340286831812254,46.02,72.54545454545455,36,0
9.913258983890954,961.7600382617013,45.999,97.01754385964912,36,0
0.1305653479566523,9.139574356965662,45.954,70.0,36,0
4.897692642577275,475.09795385285156,45.94,97.00444444444445,36,0
0.024553735850909718,1.0312569057382082,40.727,42.0,36,0
0.02455433875165742,1.0312822275696116,40.726,42.0,36,0
0.04910867750331484,2.0625644551392233,40.726,42.0,36,0
0.06486346241162354,5.145834684655467,46.251,79.33333333333333,21,0
0.06486346241162354,5.145834684655467,46.251,79.33333333333333,21,0
0.06486766995329528,5.146168482961426,46.248,79.33333333333333,21,0
0.04324511330219685,3.0271579311537797,46.248,70.0,21,0
10.379724937289161,992.9936856673298,46.244,95.66666666666667,21,0
4.865496064354295,473.18571057866967,46.244,97.25333333333333,21,0
0.06492382271468145,5.1506232686980615,46.208,79.33333333333333,21,0
0.0432834851862272,3.0298439630359035,46.207,70.0,21,0
10.345648550959893,992.0567928489492,46.203,95.89121338912133,21,0
0.043287232430794534,3.0301062701556174,46.203,70.0,21,0
10.353267343888756,992.7873681474583,46.169,95.89121338912133,21,0
0.04331911022547597,3.032337715783318,46.169,70.0,21,0
0.04344614849893557,3.0412303949254897,46.034,70.0,21,0
0.0434470923033476,3.0412964612343316,46.033,70.0,21,0
0.04344898003519367,3.041428602463557,46.031,70.0,21,0
0.043518941619339814,3.046325913353787,45.957,70.0,21,0
0.04351988858908521,3.0463922012359648,45.956,70.0,21,0
0.04352272974560964,3.0465910821926747,45.953,70.0,21,0
4.832284887137851,471.1260094468993,45.941,97.49549549549549,21,0
9.664569774275702,944.6899283864086,45.941,97.74774774774775,21,0
9.642802725234539,942.5567575803748,45.941,97.7471783295711,21,0
0.06490837101624873,5.149397433955732,46.219,79.33333333333333,36,0
10.147561556103682,982.3445410878877,46.218,96.80597014925372,36,0
0.06491398896462187,5.149843124526669,46.215,79.33333333333333,36,0
10.21335526031073,985.1560133292942,46.214,96.45762711864407,36,0
0.06491960788556837,5.150288892255091,46.211,79.33333333333333,36,0
10.192599004544471,984.3323955853712,46.21,96.5732484076433,36,0
0.06496037417175522,5.153523017625915,46.182,79.33333333333333,36,0
0.06496459429610862,5.15385781415795,46.179,79.33333333333333,36,0
0.06497022198159177,5.154304277206281,46.175,79.33333333333333,36,0
9.66434808988277,944.679191315088,46.149,97.74887892376681,36,0
0.06501105187881939,5.157543449053006,46.146,79.33333333333333,36,0
0.06501668761648823,5.157990550908066,46.142,79.33333333333333,36,0
0.06504770164787511,5.160450997398092,46.12,79.33333333333333,36,0
0.06505334374186833,5.160898603521554,46.116,79.33333333333333,36,0
0.065058986814712,5.161346287300486,46.112,79.33333333333333,36,0
0.06508721687060662,5.163585871734791,46.092,79.33333333333333,36,0
4.903662558583579,476.913730255164,46.088,97.2566371681416,36,0
0.06509710317890854,5.164370185526744,46.085,79.33333333333333,36,0
0.065122538910717,5.166388086916882,46.067,79.33333333333333,36,0
4.906323947636932,477.1725680046892,46.063,97.2566371681416,36,0
0.06513243595310464,5.167173252279635,46.06,79.33333333333333,36,0
0.06515648415611494,5.169081076385118,46.043,79.33333333333333,36,0
0.06516214513781793,5.169530180933556,46.039,79.33333333333333,36,0
0.06516639151968025,5.1698670605613,46.036,79.33333333333333,36,0
0.06518763173333912,5.17155211751157,46.021,79.33333333333333,36,0
0.06519329812895235,5.172001651563552,46.017,79.33333333333333,36,0
0.06519754857217368,5.1723388533924455,46.014,79.33333333333333,36,0
0.06521880910454575,5.174025522293963,45.999,79.33333333333333,36,0
0.06522448092183933,5.17447548646592,45.995,79.33333333333333,36,0
9.740824491215864,949.7303878935468,45.992,97.5,36,0
0.06525001631250409,5.176501294125324,45.977,79.33333333333333,36,0
0.04350001087500272,3.0450007612501904,45.977,70.0,36,0
0.06525427415495716,5.176839082959934,45.974,79.33333333333333,36,0
0.043503795706175366,3.0452656994322753,45.973,70.0,36,0
0.06527699203620697,5.178641368205753,45.958,79.33333333333333,36,0
0.04351799469080465,3.0462596283563252,45.958,70.0,36,0
4.88712049130698,475.30490442003287,46.244,97.2566371681416,26,0
10.336923143462654,990.0090826521345,46.242,95.77405857740585,26,0
0.0648802958541491,5.147170137762495,46.239,79.33333333333333,26,0
10.337817379644449,990.0947272805918,46.238,95.77405857740585,26,0
4.8664431707580835,474.4890234670704,46.235,97.50222222222222,26,0
10.317082666435956,989.2719643552364,46.234,95.88679245283019,26,0
0.06493084864619181,5.15118065926455,46.203,79.33333333333333,26,0
0.06493647048637417,5.151626658585684,46.199,79.33333333333333,26,0
0.06494068750541172,5.151961208762664,46.196,79.33333333333333,26,0
0.06497866533821396,5.1549741168316405,46.169,79.33333333333333,26,0
0.06498429546193003,5.155420773313116,46.165,79.33333333333333,26,0
0.06498851869503054,5.155755816472423,46.162,79.33333333333333,26,0
0.06502373366278692,5.158549537247762,46.137,79.33333333333333,26,0
0.04335009537020981,3.034506675914687,46.136,70.0,26,0
0.06502796202367017,5.1588849872111675,46.134,79.33333333333333,26,0
0.04335291439967052,3.034704007976936,46.133,70.0,26,0
4.877943025625461,474.3962190521615,46.126,97.25333333333333,26,0
0.0650702758979698,5.162241887905605,46.104,79.33333333333333,26,0
0.04338018393197987,3.0366128752385912,46.104,70.0,26,0
4.881011779508428,474.69466559645963,46.097,97.25333333333333,26,0
0.04341031429067546,3.038722000347282,46.072,70.0,26,0
0.04342162396873643,3.03951367781155,46.06,70.0,26,0
0.04352462405605972,3.04672368392418,45.951,70.0,26,0
0.043525571273122954,3.046789989118607,45.95,70.0,26,0
4.854051936179012,472.040225506628,45.941,97.24663677130044,26,0
4.8759251197213755,474.1837178929038,45.94,97.25,26,0
0.06093597660058499,4.834254143646409,49.232,79.33333333333333,30,0
10.156202392801283,980.5204038106071,49.231,96.544,30,0
0.0609409279271959,4.8346469488908745,49.228,79.33333333333333,30,0
10.217969813313832,983.1596481605624,49.227,96.21868787276343,30,0
0.060945880058508047,4.835039817974972,49.224,79.33333333333333,30,0
10.218800154399366,983.2395424902993,49.223,96.21868787276343,30,0
9.635517248388998,942.0039436505194,49.193,97.76371308016877,30,0
0.06098800569221387,4.838381784915634,49.19,79.33333333333333,30,0
0.06099296547798154,4.838775261253202,49.186,79.33333333333333,30,0
0.061025223759153785,4.8413344182262,49.16,79.33333333333333,30,0
0.0610289480643652,4.841629879772973,49.157,79.33333333333333,30,0
0.06103267282418521,4.84192537738536,49.154,79.33333333333333,30,0
0.06106000162826671,4.844093462509159,49.132,79.33333333333333,30,0
4.885297290695544,475.3394263846764,49.127,97.3,30,0
0.06106994544418207,4.844882338571777,49.124,79.33333333333333,30,0
0.06109730764530977,4.847053073194575,49.102,79.33333333333333,30,0
4.888083260351535,475.61050123220434,49.099,97.3,30,0
0.061104774319700184,4.847645429362881,49.096,79.33333333333333,30,0
0.061128430833180515,4.849522179432321,49.077,79.33333333333333,30,0
0.0611321677466683,4.849818641235685,49.074,79.33333333333333,30,0
0.061135905117075263,4.850115139287971,49.071,79.33333333333333,30,0
0.06116207951070337,4.8521916411824675,49.05,79.33333333333333,30,0
0.04077555097963261,2.8542885685742827,49.049,70.0,30,0
0.06116582053948254,4.852488429465615,49.047,79.33333333333333,30,0
0.04077721369298836,2.854404958509185,49.047,70.0,30,0
0.040786361040867934,2.8550452728607554,49.036,70.0,30,0
0.0611920205605189,4.854566964467833,49.026,79.33333333333333,30,0
0.0407955124936257,2.855685874553799,49.025,70.0,30,0
0.04080466805402538,2.8563267637817766,49.014,70.0,30,0
9.71567366766681,946.4209172738962,48.993,97.41176470588235,30,0
